book,chapter,verse,genre,word_node,word,lex,pos,word_utf8,gloss,lex_clean
Deuteronomium,12,21,Law,100779,זָבַחְתָּ֞,ZBX[,verb,זָבַחְתָּ֞,slaughter,ZBX[
Deuteronomium,12,21,Law,100781,בְּקָרְךָ֣,BQR/,subs,בְּקָרְךָ֣,cattle,BQR/
Deuteronomium,12,21,Law,100784,צֹּֽאנְךָ֗,Y>N/,subs,צֹּֽאנְךָ֗,cattle,Y>N/
Deuteronomium,12,21,Law,100786,נָתַ֤ן,NTN[,verb,נָתַ֤ן,give,NTN[
Deuteronomium,12,21,Law,100791,צִוִּיתִ֑ךָ,YWH[,verb,צִוִּיתִ֑ךָ,command,YWH[
Deuteronomium,12,21,Law,100793,אָֽכַלְתָּ֙,>KL[,verb,אָֽכַלְתָּ֙,eat,>KL[
Deuteronomium,12,21,Law,100795,שְׁעָרֶ֔יךָ,C<R/,subs,שְׁעָרֶ֔יךָ,gate,C<R/
Deuteronomium,12,21,Law,100797,כֹ֖ל,KL/,subs,כֹ֖ל,whole,KL/
Deuteronomium,12,21,Law,100798,אַוַּ֥ת,>WH/,subs,אַוַּ֥ת,desire,>WH/
Deuteronomium,12,21,Law,100799,נַפְשֶֽׁךָ׃,NPC/,subs,נַפְשֶֽׁךָ,soul,NPC/
Deuteronomium,12,22,Law,100800,אַ֗ךְ,>K,advb,אַ֗ךְ,only,>K
Deuteronomium,12,22,Law,100803,יֵאָכֵ֤ל,>KL[,verb,יֵאָכֵ֤ל,eat,>KL[
Deuteronomium,12,22,Law,100806,צְּבִי֙,YBJ=/,subs,צְּבִי֙,gazelle,YBJ=/
Deuteronomium,12,22,Law,100810,אַיָּ֔ל,>JL/,subs,אַיָּ֔ל,fallow-buck,>JL/
Deuteronomium,12,22,Law,100811,כֵּ֖ן,KN,advb,כֵּ֖ן,thus,KN
Deuteronomium,12,22,Law,100812,תֹּאכְלֶ֑נּוּ,>KL[,verb,תֹּאכְלֶ֑נּוּ,eat,>KL[
Deuteronomium,12,22,Law,100814,טָּמֵא֙,VM>/,adjv,טָּמֵא֙,unclean,VM>/
Deuteronomium,12,22,Law,100817,טָּהֹ֔ור,VHR/,adjv,טָּהֹ֔ור,pure,VHR/
Deuteronomium,12,22,Law,100818,יַחְדָּ֖ו,JXDW,advb,יַחְדָּ֖ו,together,JXDW
Deuteronomium,12,22,Law,100819,יֹאכְלֶֽנּוּ׃,>KL[,verb,יֹאכְלֶֽנּוּ,eat,>KL[
Deuteronomium,12,23,Law,100820,רַ֣ק,RQ,advb,רַ֣ק,only,RQ
Deuteronomium,12,23,Law,100821,חֲזַ֗ק,XZQ[,verb,חֲזַ֗ק,be strong,XZQ[
Deuteronomium,12,23,Law,100823,בִלְתִּי֙,BLT/,subs,בִלְתִּי֙,failure,BLT/
Deuteronomium,12,23,Law,100824,אֲכֹ֣ל,>KL[,verb,אֲכֹ֣ל,eat,>KL[
Deuteronomium,12,23,Law,100826,דָּ֔ם,DM/,subs,דָּ֔ם,blood,DM/
Deuteronomium,12,23,Law,100829,דָּ֖ם,DM/,subs,דָּ֖ם,blood,DM/
Deuteronomium,12,23,Law,100832,נָּ֑פֶשׁ,NPC/,subs,נָּ֑פֶשׁ,soul,NPC/
Deuteronomium,12,23,Law,100835,תֹאכַ֥ל,>KL[,verb,תֹאכַ֥ל,eat,>KL[
Deuteronomium,12,23,Law,100837,נֶּ֖פֶשׁ,NPC/,subs,נֶּ֖פֶשׁ,soul,NPC/
Deuteronomium,12,23,Law,100840,בָּשָֽׂר׃,BFR/,subs,בָּשָֽׂר,flesh,BFR/
Deuteronomium,12,24,Law,100842,תֹּאכְלֶ֑נּוּ,>KL[,verb,תֹּאכְלֶ֑נּוּ,eat,>KL[
Deuteronomium,12,24,Law,100845,אָ֥רֶץ,>RY/,subs,אָ֥רֶץ,earth,>RY/
Deuteronomium,12,24,Law,100846,תִּשְׁפְּכֶ֖נּוּ,CPK[,verb,תִּשְׁפְּכֶ֖נּוּ,pour,CPK[
Deuteronomium,12,24,Law,100849,מָּֽיִם׃,MJM/,subs,מָּֽיִם,water,MJM/
Deuteronomium,12,25,Law,100851,תֹּאכְלֶ֑נּוּ,>KL[,verb,תֹּאכְלֶ֑נּוּ,eat,>KL[
Deuteronomium,12,25,Law,100853,יִיטַ֤ב,JVB[,verb,יִיטַ֤ב,be good,JVB[
Deuteronomium,12,25,Law,100857,בָנֶ֣יךָ,BN/,subs,בָנֶ֣יךָ,son,BN/
Deuteronomium,12,25,Law,100858,אַחֲרֶ֔יךָ,>XR/,subs,אַחֲרֶ֔יךָ,after,>XR/
Deuteronomium,12,25,Law,100860,תַעֲשֶׂ֥ה,<FH[,verb,תַעֲשֶׂ֥ה,make,<FH[
Deuteronomium,12,25,Law,100862,יָּשָׁ֖ר,JCR/,adjv,יָּשָׁ֖ר,right,JCR/
Deuteronomium,12,25,Law,100864,עֵינֵ֥י,<JN/,subs,עֵינֵ֥י,eye,<JN/
Deuteronomium,12,26,Law,100866,רַ֧ק,RQ,advb,רַ֧ק,only,RQ
Deuteronomium,12,26,Law,100867,קָֽדָשֶׁ֛יךָ,QDC/,subs,קָֽדָשֶׁ֛יךָ,holiness,QDC/
Deuteronomium,12,26,Law,100869,יִהְי֥וּ,HJH[,verb,יִהְי֥וּ,be,HJH[
Deuteronomium,12,26,Law,100872,נְדָרֶ֑יךָ,NDR/,subs,נְדָרֶ֑יךָ,vow,NDR/
Deuteronomium,12,26,Law,100873,תִּשָּׂ֣א,NF>[,verb,תִּשָּׂ֣א,lift,NF>[
Deuteronomium,12,26,Law,100875,בָ֔אתָ,BW>[,verb,בָ֔אתָ,come,BW>[
Deuteronomium,12,26,Law,100878,מָּקֹ֖ום,MQWM/,subs,מָּקֹ֖ום,place,MQWM/
Deuteronomium,12,26,Law,100880,יִבְחַ֥ר,BXR[,verb,יִבְחַ֥ר,examine,BXR[
Deuteronomium,12,27,Law,100883,עָשִׂ֤יתָ,<FH[,verb,עָשִׂ֤יתָ,make,<FH[
Deuteronomium,12,27,Law,100884,עֹלֹתֶ֨יךָ֙,<LH/,subs,עֹלֹתֶ֨יךָ֙,burnt-offering,<LH/
Deuteronomium,12,27,Law,100886,בָּשָׂ֣ר,BFR/,subs,בָּשָׂ֣ר,flesh,BFR/
Deuteronomium,12,27,Law,100889,דָּ֔ם,DM/,subs,דָּ֔ם,blood,DM/
Deuteronomium,12,27,Law,100891,מִזְבַּ֖ח,MZBX/,subs,מִזְבַּ֖ח,altar,MZBX/
Deuteronomium,12,27,Law,100893,אֱלֹהֶ֑יךָ,>LHJM/,subs,אֱלֹהֶ֑יךָ,god(s),>LHJM/
Deuteronomium,12,27,Law,100895,דַם־,DM/,subs,דַם,blood,DM/
Deuteronomium,12,27,Law,100896,זְבָחֶ֗יךָ,ZBX/,subs,זְבָחֶ֗יךָ,sacrifice,ZBX/
Deuteronomium,12,27,Law,100897,יִשָּׁפֵךְ֙,CPK[,verb,יִשָּׁפֵךְ֙,pour,CPK[
Deuteronomium,12,27,Law,100899,מִזְבַּח֙,MZBX/,subs,מִזְבַּח֙,altar,MZBX/
Deuteronomium,12,27,Law,100901,אֱלֹהֶ֔יךָ,>LHJM/,subs,אֱלֹהֶ֔יךָ,god(s),>LHJM/
Deuteronomium,12,27,Law,100904,בָּשָׂ֖ר,BFR/,subs,בָּשָׂ֖ר,flesh,BFR/
Deuteronomium,12,27,Law,100905,תֹּאכֵֽל׃,>KL[,verb,תֹּאכֵֽל,eat,>KL[
Deuteronomium,12,28,Law,100906,שְׁמֹ֣ר,CMR[,verb,שְׁמֹ֣ר,keep,CMR[
Deuteronomium,12,28,Law,100908,שָׁמַעְתָּ֗,CM<[,verb,שָׁמַעְתָּ֗,hear,CM<[
Deuteronomium,12,28,Law,100910,כָּל־,KL/,subs,כָּל,whole,KL/
Deuteronomium,12,28,Law,100912,דְּבָרִ֣ים,DBR/,subs,דְּבָרִ֣ים,word,DBR/
Deuteronomium,12,28,Law,100917,מְצַוֶּ֑ךָּ,YWH[,verb,מְצַוֶּ֑ךָּ,command,YWH[
Deuteronomium,12,28,Law,100919,יִיטַ֨ב,JVB[,verb,יִיטַ֨ב,be good,JVB[
Deuteronomium,12,28,Law,100923,בָנֶ֤יךָ,BN/,subs,בָנֶ֤יךָ,son,BN/
Deuteronomium,12,28,Law,100924,אַחֲרֶ֨יךָ֙,>XR/,subs,אַחֲרֶ֨יךָ֙,after,>XR/
Deuteronomium,12,28,Law,100926,עֹולָ֔ם,<WLM/,subs,עֹולָ֔ם,eternity,<WLM/
Deuteronomium,12,28,Law,100928,תַעֲשֶׂה֙,<FH[,verb,תַעֲשֶׂה֙,make,<FH[
Deuteronomium,12,28,Law,100930,טֹּ֣וב,VWB/,adjv,טֹּ֣וב,good,VWB/
Deuteronomium,12,28,Law,100933,יָּשָׁ֔ר,JCR/,adjv,יָּשָׁ֔ר,right,JCR/
Deuteronomium,12,28,Law,100935,עֵינֵ֖י,<JN/,subs,עֵינֵ֖י,eye,<JN/
Deuteronomium,12,28,Law,100937,אֱלֹהֶֽיךָ׃ ס,>LHJM/,subs,אֱלֹהֶֽיךָ,god(s),>LHJM/
Deuteronomium,12,29,Law,100939,יַכְרִית֩,KRT[,verb,יַכְרִית֩,cut,KRT[
Deuteronomium,12,29,Law,100941,אֱלֹהֶ֜יךָ,>LHJM/,subs,אֱלֹהֶ֜יךָ,god(s),>LHJM/
Deuteronomium,12,29,Law,100944,גֹּויִ֗ם,GWJ/,subs,גֹּויִ֗ם,people,GWJ/
Deuteronomium,12,29,Law,100947,בָא־,BW>[,verb,בָא,come,BW>[
Deuteronomium,12,29,Law,100948,שָׁ֛מָּה,CM,advb,שָׁ֛מָּה,there,CM
Deuteronomium,12,29,Law,100950,רֶ֥שֶׁת,JRC[,verb,רֶ֥שֶׁת,trample down,JRC[
Deuteronomium,12,29,Law,100953,פָּנֶ֑יךָ,PNH/,subs,פָּנֶ֑יךָ,face,PNH/
Deuteronomium,12,29,Law,100955,יָרַשְׁתָּ֣,JRC[,verb,יָרַשְׁתָּ֣,trample down,JRC[
Deuteronomium,12,29,Law,100958,יָשַׁבְתָּ֖,JCB[,verb,יָשַׁבְתָּ֖,sit,JCB[
Deuteronomium,12,29,Law,100960,אַרְצָֽם׃,>RY/,subs,אַרְצָֽם,earth,>RY/
Deuteronomium,12,30,Law,100961,הִשָּׁ֣מֶר,CMR[,verb,הִשָּׁ֣מֶר,keep,CMR[
Deuteronomium,12,30,Law,100964,תִּנָּקֵשׁ֙,NQC[,verb,תִּנָּקֵשׁ֙,ensnare,NQC[
Deuteronomium,12,30,Law,100965,אַחֲרֵיהֶ֔ם,>XR/,subs,אַחֲרֵיהֶ֔ם,after,>XR/
Deuteronomium,12,30,Law,100966,אַחֲרֵ֖י,>XR/,subs,אַחֲרֵ֖י,after,>XR/
Deuteronomium,12,30,Law,100967,הִשָּׁמְדָ֣ם,CMD[,verb,הִשָּׁמְדָ֣ם,destroy,CMD[
Deuteronomium,12,30,Law,100969,פָּנֶ֑יךָ,PNH/,subs,פָּנֶ֑יךָ,face,PNH/
Deuteronomium,12,30,Law,100972,תִּדְרֹ֨שׁ,DRC[,verb,תִּדְרֹ֨שׁ,inquire,DRC[
Deuteronomium,12,30,Law,100974,אלֹהֵיהֶ֜ם,>LHJM/,subs,אלֹהֵיהֶ֜ם,god(s),>LHJM/
Deuteronomium,12,30,Law,100976,אמֹ֨ר,>MR[,verb,אמֹ֨ר,say,>MR[
Deuteronomium,12,30,Law,100978,יַעַבְד֜וּ,<BD[,verb,יַעַבְד֜וּ,"work, serve",<BD[
Deuteronomium,12,30,Law,100980,גֹּויִ֤ם,GWJ/,subs,גֹּויִ֤ם,people,GWJ/
Deuteronomium,12,30,Law,100984,אֱלֹ֣הֵיהֶ֔ם,>LHJM/,subs,אֱלֹ֣הֵיהֶ֔ם,god(s),>LHJM/
Deuteronomium,12,30,Law,100986,אֶעֱשֶׂה־,<FH[,verb,אֶעֱשֶׂה,make,<FH[
Deuteronomium,12,30,Law,100987,כֵּ֖ן,KN,advb,כֵּ֖ן,thus,KN
Deuteronomium,12,30,Law,100988,גַּם־,GM,advb,גַּם,even,GM
Deuteronomium,12,31,Law,100991,תַעֲשֶׂ֣ה,<FH[,verb,תַעֲשֶׂ֣ה,make,<FH[
Deuteronomium,12,31,Law,100992,כֵ֔ן,KN,advb,כֵ֔ן,thus,KN
Deuteronomium,12,31,Law,100995,אֱלֹהֶ֑יךָ,>LHJM/,subs,אֱלֹהֶ֑יךָ,god(s),>LHJM/
Deuteronomium,12,31,Law,100997,כָּל־,KL/,subs,כָּל,whole,KL/
Deuteronomium,12,31,Law,100998,תֹּועֲבַ֨ת,TW<BH/,subs,תֹּועֲבַ֨ת,abomination,TW<BH/
Deuteronomium,12,31,Law,101001,שָׂנֵ֗א,FN>[,verb,שָׂנֵ֗א,hate,FN>[
Deuteronomium,12,31,Law,101002,עָשׂוּ֙,<FH[,verb,עָשׂוּ֙,make,<FH[
Deuteronomium,12,31,Law,101004,אלֹ֣הֵיהֶ֔ם,>LHJM/,subs,אלֹ֣הֵיהֶ֔ם,god(s),>LHJM/
Deuteronomium,12,31,Law,101006,גַ֤ם,GM,advb,גַ֤ם,even,GM
Deuteronomium,12,31,Law,101008,בְּנֵיהֶם֙,BN/,subs,בְּנֵיהֶם֙,son,BN/
Deuteronomium,12,31,Law,101011,בְּנֹ֣תֵיהֶ֔ם,BT/,subs,בְּנֹ֣תֵיהֶ֔ם,daughter,BT/
Deuteronomium,12,31,Law,101012,יִשְׂרְפ֥וּ,FRP[,verb,יִשְׂרְפ֥וּ,burn,FRP[
Deuteronomium,12,31,Law,101015,אֵ֖שׁ,>C/,subs,אֵ֖שׁ,fire,>C/
Deuteronomium,12,31,Law,101017,אלֹהֵיהֶֽם׃,>LHJM/,subs,אלֹהֵיהֶֽם,god(s),>LHJM/
Deuteronomium,13,1,Law,101019,כָּל־,KL/,subs,כָּל,whole,KL/
Deuteronomium,13,1,Law,101021,דָּבָ֗ר,DBR/,subs,דָּבָ֗ר,word,DBR/
Deuteronomium,13,1,Law,101024,מְצַוֶּ֣ה,YWH[,verb,מְצַוֶּ֣ה,command,YWH[
Deuteronomium,13,1,Law,101027,תִשְׁמְר֖וּ,CMR[,verb,תִשְׁמְר֖וּ,keep,CMR[
Deuteronomium,13,1,Law,101029,עֲשֹׂ֑ות,<FH[,verb,עֲשֹׂ֑ות,make,<FH[
Deuteronomium,13,1,Law,101031,תֹסֵ֣ף,JSP[,verb,תֹסֵ֣ף,add,JSP[
Deuteronomium,13,1,Law,101035,תִגְרַ֖ע,GR<[,verb,תִגְרַ֖ע,clip,GR<[
Deuteronomium,13,2,Law,101038,יָק֤וּם,QWM[,verb,יָק֤וּם,arise,QWM[
Deuteronomium,13,2,Law,101040,קִרְבְּךָ֙,QRB/,subs,קִרְבְּךָ֙,interior,QRB/
Deuteronomium,13,2,Law,101041,נָבִ֔יא,NBJ>/,subs,נָבִ֔יא,prophet,NBJ>/
Deuteronomium,13,2,Law,101043,חֹלֵ֣ם,XLM[,verb,חֹלֵ֣ם,dream,XLM[
Deuteronomium,13,2,Law,101044,חֲלֹ֑ום,XLWM/,subs,חֲלֹ֑ום,dream,XLWM/
Deuteronomium,13,2,Law,101046,נָתַ֥ן,NTN[,verb,נָתַ֥ן,give,NTN[
Deuteronomium,13,2,Law,101048,אֹ֖ות,>WT/,subs,אֹ֖ות,sign,>WT/
Deuteronomium,13,2,Law,101050,מֹופֵֽת׃,MWPT/,subs,מֹופֵֽת,sign,MWPT/
Deuteronomium,13,3,Law,101052,בָ֤א,BW>[,verb,בָ֤א,come,BW>[
Deuteronomium,13,3,Law,101054,אֹות֙,>WT/,subs,אֹות֙,sign,>WT/
Deuteronomium,13,3,Law,101057,מֹּופֵ֔ת,MWPT/,subs,מֹּופֵ֔ת,sign,MWPT/
Deuteronomium,13,3,Law,101059,דִּבֶּ֥ר,DBR[,verb,דִּבֶּ֥ר,speak,DBR[
Deuteronomium,13,3,Law,101062,אמֹ֑ר,>MR[,verb,אמֹ֑ר,say,>MR[
Deuteronomium,13,3,Law,101063,נֵֽלְכָ֞ה,HLK[,verb,נֵֽלְכָ֞ה,walk,HLK[
Deuteronomium,13,3,Law,101064,אַחֲרֵ֨י,>XR/,subs,אַחֲרֵ֨י,after,>XR/
Deuteronomium,13,3,Law,101065,אֱלֹהִ֧ים,>LHJM/,subs,אֱלֹהִ֧ים,god(s),>LHJM/
Deuteronomium,13,3,Law,101066,אֲחֵרִ֛ים,>XR=/,adjv,אֲחֵרִ֛ים,other,>XR=/
Deuteronomium,13,3,Law,101069,יְדַעְתָּ֖ם,JD<[,verb,יְדַעְתָּ֖ם,know,JD<[
Deuteronomium,13,3,Law,101071,נָֽעָבְדֵֽם׃,<BD[,verb,נָֽעָבְדֵֽם,"work, serve",<BD[
Deuteronomium,13,4,Law,101073,תִשְׁמַ֗ע,CM<[,verb,תִשְׁמַ֗ע,hear,CM<[
Deuteronomium,13,4,Law,101075,דִּבְרֵי֙,DBR/,subs,דִּבְרֵי֙,word,DBR/
Deuteronomium,13,4,Law,101077,נָּבִ֣יא,NBJ>/,subs,נָּבִ֣יא,prophet,NBJ>/
Deuteronomium,13,4,Law,101082,חֹולֵ֥ם,XLM[,verb,חֹולֵ֥ם,dream,XLM[
Deuteronomium,13,4,Law,101084,חֲלֹ֖ום,XLWM/,subs,חֲלֹ֖ום,dream,XLWM/
Deuteronomium,13,4,Law,101088,מְנַסֶּ֞ה,NSH[,verb,מְנַסֶּ֞ה,try,NSH[
Deuteronomium,13,4,Law,101090,אֱלֹֽהֵיכֶם֙,>LHJM/,subs,אֱלֹֽהֵיכֶם֙,god(s),>LHJM/
Deuteronomium,13,4,Law,101093,דַ֗עַת,JD<[,verb,דַ֗עַת,know,JD<[
Deuteronomium,13,4,Law,101095,יִשְׁכֶ֤ם,JC/,subs,יִשְׁכֶ֤ם,existence,JC/
Deuteronomium,13,4,Law,101096,אֹֽהֲבִים֙,>HB[,verb,אֹֽהֲבִים֙,love,>HB[
Deuteronomium,13,4,Law,101099,אֱלֹהֵיכֶ֔ם,>LHJM/,subs,אֱלֹהֵיכֶ֔ם,god(s),>LHJM/
Deuteronomium,13,4,Law,101101,כָל־,KL/,subs,כָל,whole,KL/
Deuteronomium,13,4,Law,101102,לְבַבְכֶ֖ם,LBB/,subs,לְבַבְכֶ֖ם,heart,LBB/
Deuteronomium,13,4,Law,101105,כָל־,KL/,subs,כָל,whole,KL/
Deuteronomium,13,4,Law,101106,נַפְשְׁכֶֽם׃,NPC/,subs,נַפְשְׁכֶֽם,soul,NPC/
Deuteronomium,13,5,Law,101107,אַחֲרֵ֨י,>XR/,subs,אַחֲרֵ֨י,after,>XR/
Deuteronomium,13,5,Law,101109,אֱלֹהֵיכֶ֛ם,>LHJM/,subs,אֱלֹהֵיכֶ֛ם,god(s),>LHJM/
Deuteronomium,13,5,Law,101110,תֵּלֵ֖כוּ,HLK[,verb,תֵּלֵ֖כוּ,walk,HLK[
Deuteronomium,13,5,Law,101113,תִירָ֑אוּ,JR>[,verb,תִירָ֑אוּ,fear,JR>[
Deuteronomium,13,5,Law,101116,מִצְוֹתָ֤יו,MYWH/,subs,מִצְוֹתָ֤יו,commandment,MYWH/
Deuteronomium,13,5,Law,101117,תִּשְׁמֹ֨רוּ֙,CMR[,verb,תִּשְׁמֹ֨רוּ֙,keep,CMR[
Deuteronomium,13,5,Law,101120,קֹלֹ֣ו,QWL/,subs,קֹלֹ֣ו,sound,QWL/
Deuteronomium,13,5,Law,101121,תִשְׁמָ֔עוּ,CM<[,verb,תִשְׁמָ֔עוּ,hear,CM<[
Deuteronomium,13,5,Law,101124,תַעֲבֹ֖דוּ,<BD[,verb,תַעֲבֹ֖דוּ,"work, serve",<BD[
Deuteronomium,13,5,Law,101127,תִדְבָּקֽוּן׃,DBQ[,verb,תִדְבָּקֽוּן,"cling, cleave to",DBQ[
Deuteronomium,13,6,Law,101130,נָּבִ֣יא,NBJ>/,subs,נָּבִ֣יא,prophet,NBJ>/
Deuteronomium,13,6,Law,101134,חֹלֵם֩,XLM[,verb,חֹלֵם֩,dream,XLM[
Deuteronomium,13,6,Law,101136,חֲלֹ֨ום,XLWM/,subs,חֲלֹ֨ום,dream,XLWM/
Deuteronomium,13,6,Law,101139,יוּמָ֗ת,MWT[,verb,יוּמָ֗ת,die,MWT[
Deuteronomium,13,6,Law,101141,דִבֶּר־,DBR[,verb,דִבֶּר,speak,DBR[
Deuteronomium,13,6,Law,101142,סָ֠רָה,SRH/,subs,סָ֠רָה,rebellion,SRH/
Deuteronomium,13,6,Law,101145,אֱלֹֽהֵיכֶ֜ם,>LHJM/,subs,אֱלֹֽהֵיכֶ֜ם,god(s),>LHJM/
Deuteronomium,13,6,Law,101147,מֹּוצִ֥יא,JY>[,verb,מֹּוצִ֥יא,go out,JY>[
Deuteronomium,13,6,Law,101150,אֶ֣רֶץ,>RY/,subs,אֶ֣רֶץ,earth,>RY/
Deuteronomium,13,6,Law,101154,פֹּֽדְךָ֙,PDH[,verb,פֹּֽדְךָ֙,buy off,PDH[
Deuteronomium,13,6,Law,101156,בֵּ֣ית,BJT/,subs,בֵּ֣ית,house,BJT/
Deuteronomium,13,6,Law,101157,עֲבָדִ֔ים,<BD/,subs,עֲבָדִ֔ים,servant,<BD/
Deuteronomium,13,6,Law,101159,הַדִּֽיחֲךָ֙,NDX[,verb,הַדִּֽיחֲךָ֙,wield,NDX[
Deuteronomium,13,6,Law,101162,דֶּ֔רֶךְ,DRK/,subs,דֶּ֔רֶךְ,way,DRK/
Deuteronomium,13,6,Law,101164,צִוְּךָ֛,YWH[,verb,צִוְּךָ֛,command,YWH[
Deuteronomium,13,6,Law,101166,אֱלֹהֶ֖יךָ,>LHJM/,subs,אֱלֹהֶ֖יךָ,god(s),>LHJM/
Deuteronomium,13,6,Law,101168,לֶ֣כֶת,HLK[,verb,לֶ֣כֶת,walk,HLK[
Deuteronomium,13,6,Law,101171,בִֽעַרְתָּ֥,B<R[,verb,בִֽעַרְתָּ֥,burn,B<R[
Deuteronomium,13,6,Law,101173,רָ֖ע,R</,adjv,רָ֖ע,evil,R</
Deuteronomium,13,6,Law,101175,קִּרְבֶּֽךָ׃,QRB/,subs,קִּרְבֶּֽךָ,interior,QRB/
Deuteronomium,13,7,Law,101177,יְסִֽיתְךָ֡,SWT[,verb,יְסִֽיתְךָ֡,incite,SWT[
Deuteronomium,13,7,Law,101178,אָחִ֣יךָ,>X/,subs,אָחִ֣יךָ,brother,>X/
Deuteronomium,13,7,Law,101179,בֶן־,BN/,subs,בֶן,son,BN/
Deuteronomium,13,7,Law,101180,אִ֠מֶּךָ,>M/,subs,אִ֠מֶּךָ,mother,>M/
Deuteronomium,13,7,Law,101182,בִנְךָ֨,BN/,subs,בִנְךָ֨,son,BN/
Deuteronomium,13,7,Law,101184,בִתְּךָ֜,BT/,subs,בִתְּךָ֜,daughter,BT/
Deuteronomium,13,7,Law,101186,אֵ֣שֶׁת,>CH/,subs,אֵ֣שֶׁת,woman,>CH/
Deuteronomium,13,7,Law,101187,חֵיקֶ֗ךָ,XJQ/,subs,חֵיקֶ֗ךָ,lap,XJQ/
Deuteronomium,13,7,Law,101189,רֵֽעֲךָ֛,R<=/,subs,רֵֽעֲךָ֛,fellow,R<=/
Deuteronomium,13,7,Law,101192,נַפְשְׁךָ֖,NPC/,subs,נַפְשְׁךָ֖,soul,NPC/
Deuteronomium,13,7,Law,101195,סֵּ֣תֶר,STR/,subs,סֵּ֣תֶר,hiding place,STR/
Deuteronomium,13,7,Law,101197,אמֹ֑ר,>MR[,verb,אמֹ֑ר,say,>MR[
Deuteronomium,13,7,Law,101198,נֵֽלְכָ֗ה,HLK[,verb,נֵֽלְכָ֗ה,walk,HLK[
Deuteronomium,13,7,Law,101200,נַֽעַבְדָה֙,<BD[,verb,נַֽעַבְדָה֙,"work, serve",<BD[
Deuteronomium,13,7,Law,101201,אֱלֹהִ֣ים,>LHJM/,subs,אֱלֹהִ֣ים,god(s),>LHJM/
Deuteronomium,13,7,Law,101202,אֲחֵרִ֔ים,>XR=/,adjv,אֲחֵרִ֔ים,other,>XR=/
Deuteronomium,13,7,Law,101205,יָדַ֔עְתָּ,JD<[,verb,יָדַ֔עְתָּ,know,JD<[
Deuteronomium,13,7,Law,101208,אֲבֹתֶֽיךָ׃,>B/,subs,אֲבֹתֶֽיךָ,father,>B/
Deuteronomium,13,8,Law,101210,אֱלֹהֵ֣י,>LHJM/,subs,אֱלֹהֵ֣י,god(s),>LHJM/
Deuteronomium,13,8,Law,101212,עַמִּ֗ים,<M/,subs,עַמִּ֗ים,people,<M/
Deuteronomium,13,8,Law,101214,סְבִיבֹ֣תֵיכֶ֔ם,SBJB/,subs,סְבִיבֹ֣תֵיכֶ֔ם,surrounding,SBJB/
Deuteronomium,13,8,Law,101216,קְּרֹבִ֣ים,QRWB/,adjv,קְּרֹבִ֣ים,near,QRWB/
Deuteronomium,13,8,Law,101220,רְחֹקִ֣ים,RXWQ/,adjv,רְחֹקִ֣ים,remote,RXWQ/
Deuteronomium,13,8,Law,101223,קְצֵ֥ה,QYH=/,subs,קְצֵ֥ה,end,QYH=/
Deuteronomium,13,8,Law,101225,אָ֖רֶץ,>RY/,subs,אָ֖רֶץ,earth,>RY/
Deuteronomium,13,8,Law,101228,קְצֵ֥ה,QYH=/,subs,קְצֵ֥ה,end,QYH=/
Deuteronomium,13,8,Law,101230,אָֽרֶץ׃,>RY/,subs,אָֽרֶץ,earth,>RY/
Deuteronomium,13,9,Law,101232,תֹאבֶ֣ה,>BH[,verb,תֹאבֶ֣ה,want,>BH[
Deuteronomium,13,9,Law,101236,תִשְׁמַ֖ע,CM<[,verb,תִשְׁמַ֖ע,hear,CM<[
Deuteronomium,13,9,Law,101240,תָחֹ֤וס,XWS[,verb,תָחֹ֤וס,pity,XWS[
Deuteronomium,13,9,Law,101241,עֵֽינְךָ֙,<JN/,subs,עֵֽינְךָ֙,eye,<JN/
Deuteronomium,13,9,Law,101245,תַחְמֹ֥ל,XML[,verb,תַחְמֹ֥ל,have compassion,XML[
Deuteronomium,13,9,Law,101248,תְכַסֶּ֖ה,KSH[,verb,תְכַסֶּ֖ה,cover,KSH[
Deuteronomium,13,10,Law,101251,הָרֹג֙,HRG[,verb,הָרֹג֙,kill,HRG[
Deuteronomium,13,10,Law,101252,תַּֽהַרְגֶ֔נּוּ,HRG[,verb,תַּֽהַרְגֶ֔נּוּ,kill,HRG[
Deuteronomium,13,10,Law,101253,יָֽדְךָ֛,JD/,subs,יָֽדְךָ֛,hand,JD/
Deuteronomium,13,10,Law,101254,תִּֽהְיֶה־,HJH[,verb,תִּֽהְיֶה,be,HJH[
Deuteronomium,13,10,Law,101258,רִֽאשֹׁונָ֖ה,R>CWN/,adjv,רִֽאשֹׁונָ֖ה,first,R>CWN/
Deuteronomium,13,10,Law,101260,הֲמִיתֹ֑ו,MWT[,verb,הֲמִיתֹ֑ו,die,MWT[
Deuteronomium,13,10,Law,101262,יַ֥ד,JD/,subs,יַ֥ד,hand,JD/
Deuteronomium,13,10,Law,101263,כָּל־,KL/,subs,כָּל,whole,KL/
Deuteronomium,13,10,Law,101265,עָ֖ם,<M/,subs,עָ֖ם,people,<M/
Deuteronomium,13,10,Law,101268,אַחֲרֹנָֽה׃,>XRWN/,adjv,אַחֲרֹנָֽה,at the back,>XRWN/
Deuteronomium,13,11,Law,101270,סְקַלְתֹּ֥ו,SQL[,verb,סְקַלְתֹּ֥ו,stone,SQL[
Deuteronomium,13,11,Law,101273,אֲבָנִ֖ים,>BN/,subs,אֲבָנִ֖ים,stone,>BN/
